0.096 
4152.png, 1
4153.png, -1
4155.png, 1
4156.png, 1
4157.png, 1
4158.png, 2
4159.png, 2
4160.png, 2
4161.png, 2
4162.png, 3
4163.png, -1
4164.png, -1
4165.png, -1
4166.png, -1
4167.png, -1
4168.png, 1
4169.png, 4
4170.png, 1
4171.png, -1
4172.png, -1
4173.png, 1
4174.png, -1
4175.png, 2
4177.png, 1
4178.png, 1
4180.png, 1
4181.png, 1
4182.png, 1
4184.png, 2
4185.png, -1
4187.png, 1
4188.png, -1
4189.png, 1
4190.png, 1
4191.png, 1
4192.png, 4
4193.png, -1
4194.png, 1
4195.png, 2
4196.png, -1
4197.png, 1
4198.png, 1
4200.png, 2
4201.png, 1
4202.png, 1
4203.png, 2
4204.png, 2
4205.png, 1
4206.png, 2
4207.png, 4
4208.png, 1
4209.png, -1
4212.png, 1
4213.png, 1
4214.png, 1
4215.png, -1
4217.png, 2
4218.png, -1
4219.png, 1
4220.png, 1
4221.png, 2
4222.png, 1
4223.png, 1
4224.png, 1
4226.png, -1
4227.png, 1
4228.png, 3
4229.png, -1
4230.png, 1
4231.png, -1
4232.png, 4
4233.png, -1
4234.png, -1
4235.png, -1
4236.png, 1
4237.png, 1
4238.png, -1
4239.png, 1
4240.png, 1
4241.png, 1
4242.png, 3
4244.png, 2
4247.png, 1
4248.png, 1
4249.png, 1
4250.png, 1
4251.png, 4
4252.png, 1
4253.png, 1
4255.png, -1
4256.png, 1
4257.png, 1
4258.png, 1
4261.png, 2
4263.png, 1
4264.png, 1
4265.png, 1
4266.png, -1
4267.png, -1
4268.png, 1
4269.png, 1
4270.png, 1
4271.png, 4
4272.png, 2
4273.png, 1
4274.png, 1
4275.png, 1
4276.png, 4
4277.png, -1
4278.png, 3
4279.png, 1
4281.png, 1
4282.png, 1
4284.png, 1
4285.png, 1
4286.png, 1
4287.png, 1
4288.png, 1
4289.png, 2
4290.png, -1
4291.png, 2
4292.png, 1
4293.png, -1
4295.png, -1
4296.png, 1
4299.png, -1
4300.png, 1
4301.png, 1
4303.png, 1
4304.png, 2
4305.png, 4
4306.png, 2
4307.png, 2
4308.png, -1
4310.png, 1
4312.png, 1
4313.png, -1
4314.png, -1
4315.png, 1
4316.png, -1
4317.png, -1
4318.png, -1
4321.png, 1
4322.png, 2
4323.png, -1
4324.png, 1
4326.png, 1
4327.png, 2
4328.png, -1
4329.png, -1
4330.png, 4
4332.png, 4
4333.png, 1
4334.png, 1
4335.png, -1
4336.png, 4
4337.png, -1
4338.png, -1
4339.png, 2
4340.png, 2
4341.png, 1
4342.png, 4
4343.png, -1
4344.png, 1
4345.png, -1
4347.png, -1
4348.png, 1
4349.png, 4
4350.png, -1
4351.png, 3
4352.png, 2
4353.png, 4
4354.png, -1
4355.png, -1
4356.png, 1
4357.png, -1
4358.png, 4
4359.png, -1
4360.png, 1
4361.png, -1
4362.png, 2
4363.png, 1
4365.png, 1
4366.png, 1
4368.png, 2
4369.png, -1
4370.png, -1
4371.png, 1
4372.png, 2
4373.png, 4
4374.png, 1
4375.png, -1
4376.png, 1
4378.png, -1
4379.png, 1
4381.png, -1
4383.png, -1
4384.png, 1
4385.png, 1
4386.png, 1
4387.png, 1
4388.png, 2
4389.png, 1
4390.png, 2
4391.png, 2
4392.png, 4
4393.png, 1
4394.png, 4
4395.png, 1
4396.png, 2
4398.png, 1
4399.png, 1
4400.png, 3
4401.png, -1
4402.png, 4
4403.png, 1
4404.png, -1
4405.png, -1
4406.png, -1
4407.png, 2
4409.png, 1
4410.png, 1
4411.png, 1
4412.png, -1
4414.png, 1
4415.png, 1
4416.png, 1
4417.png, 4
4418.png, -1
4419.png, 2
4420.png, 2
4421.png, 4
4422.png, 2
4423.png, 3
4424.png, 2
4425.png, 4
4426.png, 1
4428.png, -1
4429.png, -1
4430.png, 1
4431.png, 4
4432.png, -1
4433.png, 1
4434.png, 4
4435.png, 1
4436.png, 1
4437.png, -1
4438.png, 3
4439.png, 2
4440.png, 1
4441.png, 2
4442.png, -1
4443.png, 3
4444.png, 1
4445.png, 1
4446.png, -1
4447.png, -1
4448.png, -1
4449.png, -1
4450.png, -1
4451.png, 2
4452.png, 1
4453.png, 2
4454.png, 1
4455.png, 1
4456.png, 4
4457.png, 1
4458.png, 1
4459.png, 2
4460.png, 1
4461.png, 3
4463.png, 1
4464.png, 1
4465.png, 1
4466.png, 4
4467.png, 2
4468.png, 2
4469.png, 1
4470.png, -1
4471.png, 2
4472.png, 1
4474.png, 1
4475.png, 1
4476.png, 4
4477.png, 4
4478.png, 2
4479.png, 1
4480.png, 4
4481.png, 2
4482.png, -1
4483.png, 1
4484.png, 1
4485.png, 2
4486.png, -1
4487.png, 1
4488.png, 1
4489.png, 1
4490.png, 2
4491.png, -1
4492.png, -1
4493.png, 2
4494.png, 1
4495.png, -1
4496.png, 4
4497.png, 4
4498.png, 1
4499.png, -1
4500.png, 2
4501.png, 4
4502.png, 1
4503.png, 1
4504.png, 2
4505.png, -1
4508.png, -1
4509.png, 2
4510.png, 1
4512.png, 2
4514.png, 4
4515.png, -1
4516.png, 3
4517.png, 1
4518.png, 1
4519.png, -1
4520.png, 1
4521.png, 3
4522.png, 1
4523.png, 2
4525.png, 1
4526.png, 2
4527.png, 4
4528.png, 2
4529.png, 1
4530.png, 1
4531.png, -1
4532.png, 1
4533.png, 1
4534.png, -1
4535.png, -1
4536.png, 2
4537.png, -1
4539.png, 1
4540.png, 1
4543.png, 1
4544.png, -1
4545.png, 1
4546.png, -1
4547.png, 1
4548.png, -1
4550.png, -1
4551.png, 3
4552.png, -1
4553.png, 2
4554.png, 2
4555.png, 1
4556.png, 1
4557.png, 2
4558.png, 2
4559.png, 4
4560.png, 1
4563.png, 4
4564.png, 1
4565.png, -1
4566.png, -1
4567.png, -1
4568.png, 1
4569.png, -1
4570.png, 1
4571.png, 4
4572.png, 4
4573.png, -1
4574.png, -1
4575.png, 1
4576.png, 2
4578.png, -1
4579.png, 1
4580.png, 1
4581.png, 1
4582.png, 1
4583.png, -1
4585.png, -1
4586.png, 1
4587.png, 4
4588.png, 1
4589.png, -1
4590.png, 1
4592.png, 1
4593.png, 1
4594.png, 1
4596.png, 3
4597.png, -1
4598.png, 2
4599.png, -1
4600.png, -1
4601.png, 1
4602.png, 1
4603.png, -1
4605.png, 2
4606.png, -1
4607.png, 2
4608.png, -1
4609.png, -1
4610.png, 1
4611.png, 2
4612.png, 1
4613.png, 1
4614.png, 2
4615.png, -1
4616.png, 4
4617.png, 3
4618.png, -1
4619.png, 2
4621.png, -1
4623.png, -1
4624.png, 1
4625.png, 1
4627.png, 1
4628.png, 1
4629.png, 1
4631.png, 2
4632.png, -1
4633.png, 1
4634.png, -1
4635.png, 4
4636.png, 1
4637.png, 1
4638.png, 2
4639.png, 1
4640.png, 1
4641.png, -1
4642.png, 2
4644.png, -1
4645.png, -1
4646.png, 2
4648.png, -1
4649.png, 1
4650.png, -1
4651.png, 2
4652.png, 1
4653.png, 1
4655.png, 1
4656.png, -1
4657.png, -1
4658.png, 1
4659.png, 1
4660.png, -1
4661.png, 4
4663.png, -1
4664.png, 1
4668.png, 1
4671.png, 2
4672.png, 3
4673.png, -1
4674.png, 1
4677.png, -1
4678.png, -1
4679.png, -1
4680.png, 1
4681.png, 1
4682.png, 1
4683.png, -1
4684.png, -1
4685.png, 1
4686.png, -1
4687.png, 1
4688.png, 1
4689.png, 1
4690.png, -1
4691.png, 1
4692.png, 1
4693.png, 1
4694.png, 1
4695.png, -1
4696.png, 4
4697.png, -1
4698.png, -1
4699.png, 3
4700.png, 4
4701.png, 1
4702.png, 2
4703.png, -1
4704.png, 1
4705.png, 4
4706.png, 1
4709.png, 1
4710.png, -1
4711.png, 1
4712.png, 2
4713.png, 1
4714.png, -1
4717.png, -1
4718.png, 2
4719.png, -1
4720.png, -1
4721.png, 2
4722.png, 2
4724.png, 1
4725.png, 2
4726.png, 1
4727.png, 4
4728.png, 1
4730.png, 1
4731.png, 1
4732.png, 2
4733.png, 4
4734.png, 2
4736.png, -1
4737.png, -1
4738.png, 1
4739.png, 1
4740.png, 1
4741.png, 1
4742.png, 1
4743.png, 2
4744.png, 1
4745.png, 1
4746.png, 1
4747.png, 1
4748.png, -1
4749.png, -1
4751.png, 1
4752.png, 1
4753.png, 1
4754.png, -1
4755.png, -1
4756.png, 1
4757.png, 1
4758.png, 1
4759.png, -1
4760.png, 1
4762.png, 2
4765.png, 4
4766.png, -1
4767.png, -1
4768.png, -1
4770.png, -1
4771.png, 1
4772.png, 1
4773.png, 2
4774.png, 1
4775.png, 2
4776.png, 2
4777.png, 1
4779.png, -1
4780.png, 1
4781.png, 1
4782.png, 1
4783.png, 1
4784.png, 1
4785.png, 1
4786.png, 4
4787.png, 2
4788.png, 1
4789.png, 1
4790.png, 1
4791.png, 1
4792.png, 1
4793.png, -1
4794.png, -1
4795.png, 1
4796.png, 1
4797.png, -1
4798.png, 1
4799.png, -1
4800.png, 4
4801.png, -1
4802.png, 1
4803.png, -1
4805.png, 1
4806.png, 4
4807.png, 1
4808.png, -1
4809.png, 1
4810.png, 4
4811.png, -1
4812.png, -1
4813.png, 1
4814.png, 1
4815.png, -1
4816.png, 1
4817.png, 1
4818.png, -1
4819.png, 2
4820.png, 3
4821.png, 1
4822.png, -1
4823.png, 3
4824.png, 1
4825.png, 2
4826.png, 1
4827.png, 1
4828.png, -1
4829.png, 3
4830.png, -1
4832.png, 2
4834.png, 4
4835.png, 2
4836.png, 1
4837.png, 4
4838.png, 1
4839.png, 2
4840.png, 1
4842.png, 1
4843.png, 1
4844.png, 1
4845.png, -1
4846.png, 1
4847.png, 3
4848.png, -1
4849.png, 1
4850.png, -1
4851.png, 1
4853.png, 2
4854.png, 2
4855.png, 2
4856.png, -1
4858.png, 1
4859.png, 1
4860.png, 3
4861.png, -1
4862.png, 2
4863.png, -1
4864.png, 3
4865.png, 1
4866.png, 4
4867.png, -1
4868.png, 1
4869.png, 1
4870.png, 2
4871.png, 1
4873.png, 1
4874.png, -1
4876.png, -1
4877.png, 1
4878.png, -1
4879.png, -1
4882.png, 1
4883.png, 1
4885.png, 1
4886.png, 2
4887.png, 2
4888.png, 1
4889.png, 1
4890.png, 3
4891.png, -1
4892.png, -1
4893.png, 1
4894.png, 1
4895.png, 4
4896.png, -1
4897.png, -1
4898.png, 2
4899.png, 4
4900.png, 4
4901.png, 2
4902.png, 4
4903.png, 1
4904.png, 1
4905.png, 2
4906.png, 1
4907.png, 1
4908.png, -1
4909.png, 2
4910.png, 4
4911.png, -1
4913.png, -1
4915.png, -1
4916.png, -1
4917.png, 4
4918.png, 1
4919.png, -1
4920.png, 4
4921.png, 1
4922.png, 1
4923.png, 4
4924.png, 1
4925.png, -1
4926.png, 1
4927.png, -1
4928.png, -1
4929.png, 1
4930.png, -1
4931.png, 4
4932.png, 4
4933.png, -1
4934.png, -1
4935.png, -1
4936.png, 1
4937.png, 4
4938.png, 2
4939.png, 1
4940.png, -1
4941.png, 1
4942.png, -1
4943.png, 1
4944.png, 2
4945.png, 1
4946.png, 1
4947.png, 1
4948.png, 1
4949.png, 2
4950.png, 1
4951.png, 1
4952.png, 2
4953.png, -1
4954.png, 2
4955.png, 1
4956.png, 3
4957.png, 1
4958.png, 1
4959.png, 1
4961.png, 1
4962.png, -1
4963.png, 2
4964.png, 1
4965.png, 2
4966.png, 2
4967.png, -1
4968.png, -1
4969.png, -1
4970.png, 1
4972.png, 3
4973.png, 4
4974.png, 2
4975.png, 1
4978.png, 1
4979.png, 1
4980.png, -1
4981.png, 4
4982.png, 4
4983.png, -1
4984.png, 3
4985.png, -1
4986.png, 4
4987.png, 1
4988.png, 4
4989.png, 1
4990.png, 4
4991.png, 4
4992.png, -1
4993.png, -1
4994.png, -1
4995.png, 1
4996.png, 1
4997.png, -1
4998.png, -1
4999.png, 1
